"","weight","age","voted","party","registered","method_vote"
"1036",1.43385246225645,79,"yes","Independent","Yes","Voted by mail or absentee"
"1037",1.41910763187369,54,"yes","Republican","Yes","In person on election day"
"1038",0.741090507510522,57,"yes","Democrat","Yes","Voted by mail or absentee"
"1039",0.704095572511824,51,"yes","Republican","Yes","Voted by mail or absentee"
"1040",0.265761224500907,36,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1041",0.392416127810783,23,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1042",0.341849643018354,35,"yes","Republican","Yes","In person on election day"
"1043",0.729383684564488,74,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1044",0.138499474730224,40,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1045",0.621814041437188,31,"yes","Republican","Yes","In person on election day"
"1046",0.503417484903716,60,"yes","Democrat","Yes","In person on election day"
"1047",0.451142340827358,68,"yes","Democrat","Yes","In person early"
"1048",0.36696354603119,30,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1049",0.429430412446283,33,"yes","Democrat","Yes","In person early"
"1050",4.82103445693739,70,"yes","Independent","Yes","In person on election day"
"1051",0.218032876756508,41,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1052",1.02105351258501,51,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1053",0.928903047642295,84,"no","Independent","DontKnow","Dontknow_skipped_notasked"
"1054",2.71106673417212,50,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1055",1.98780315677628,28,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1056",0.531235687844277,63,"yes","Democrat","Yes","Voted by mail or absentee"
"1057",1.63583612622522,27,"no","Other","Yes","Dontknow_skipped_notasked"
"1058",0.271916826983115,42,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1059",0.117929080069126,36,"yes","Independent","Yes","In person on election day"
"1060",0.942758853639956,47,"yes","Independent","Yes","In person on election day"
"1061",0.902006707157743,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1062",0.539780336380343,43,"yes","Republican","Yes","In person on election day"
"1063",0.13458803195261,54,"no","Independent","Yes","Dontknow_skipped_notasked"
"1064",1.42818526495962,43,"yes","Republican","Yes","In person on election day"
"1065",0.890972578257206,41,"yes","Democrat","Yes","In person on election day"
"1066",0.917082982410169,41,"yes","Democrat","Yes","In person on election day"
"1067",0.807260744346108,58,"yes","Republican","Yes","In person early"
"1068",0.681783118135521,52,"yes","Democrat","Yes","In person on election day"
"1069",0.89236127148199,71,"yes","Independent","Yes","In person on election day"
"1070",1.7303197257395,55,"yes","Independent","Yes","Voted by mail or absentee"
"1071",1.0020997480281,72,"yes","Republican","Yes","In person on election day"
"1072",0.424163857048071,44,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1073",0.606892197281824,49,"yes","Republican","Yes","In person on election day"
"1074",0.268057236945905,42,"yes","Independent","Yes","Voted by mail or absentee"
"1075",0.383409973587938,37,"yes","Democrat","Yes","In person on election day"
"1076",0.194939079867118,49,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1077",1.49909037950092,37,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1078",0.68246506036648,45,"yes","Democrat","Yes","In person on election day"
"1079",0.155757038143201,75,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1080",0.795019834420632,41,"yes","Democrat","Yes","Voted by mail or absentee"
"1081",0.261792513056872,61,"yes","Democrat","Yes","Voted by mail or absentee"
"1082",0.729231607241507,60,"yes","Democrat","Yes","In person on election day"
"1083",1.43385246225645,69,"yes","Independent","Yes","In person on election day"
"1084",0.160353199971088,41,"NAorMissing","Independent","Yes","Dontknow_skipped_notasked"
"1085",0.829343962977016,62,"yes","Republican","Yes","In person on election day"
"1086",1.0020997480281,68,"yes","Republican","Yes","In person early"
"1087",0.256015126123228,53,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1088",0.26127743155193,19,"yes","Republican","Yes","Voted by mail or absentee"
"1089",0.49444675570167,29,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1090",0.0796359918705314,28,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1091",0.917050701280156,41,"yes","Democrat","Yes","In person early"
"1092",0.623015482151341,48,"yes","Democrat","Yes","Voted by mail or absentee"
"1093",2.50586509319246,36,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1094",1.07591767009401,45,"yes","Democrat","Yes","Voted by mail or absentee"
"1095",1.09370922337173,41,"yes","Democrat","Yes","In person early"
"1096",0.431406196555403,72,"yes","Democrat","Yes","In person on election day"
"1097",0.968294292657169,52,"yes","Republican","Yes","In person on election day"
"1098",0.352750432098003,51,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1099",0.0829484022472138,41,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1100",1.11289659189785,87,"yes","Democrat","Yes","Voted by mail or absentee"
"1101",1.54268268829947,41,"no","Republican","Yes","Dontknow_skipped_notasked"
"1102",1.31187034365682,32,"yes","Democrat","Yes","Voted by mail or absentee"
"1103",1.17822676158936,20,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1104",0.310185335932423,89,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1105",2.375928815315,28,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1106",0.34266657329423,43,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1107",0.454152453132592,43,"no","Republican","Yes","Dontknow_skipped_notasked"
"1108",0.276424880237689,56,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1109",1.23697951386172,44,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1110",1.26871358638703,61,"yes","Republican","Yes","In person on election day"
"1111",0.290914448756864,41,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1112",0.264398326200206,34,"no","Democrat","Yes","Dontknow_skipped_notasked"
"1113",0.741701806963729,43,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1114",0.85610186161564,67,"yes","Republican","Yes","In person early"
"1115",0.563740277061641,44,"yes","Republican","Yes","In person early"
"1116",1.02727486667032,23,"yes","Democrat","Yes","Voted by mail or absentee"
"1117",0.486097412471359,49,"yes","Democrat","Yes","Voted by mail or absentee"
"1118",1.0134694176187,45,"yes","Independent","Yes","Voted by mail or absentee"
"1119",0.421780972151286,55,"yes","Democrat","Yes","Voted by mail or absentee"
"1120",0.716769173524217,45,"yes","Democrat","Yes","Voted by mail or absentee"
"1121",0.902640114018837,72,"yes","Independent","Yes","Voted by mail or absentee"
"1122",0.0877322701898777,70,"yes","Democrat","Yes","Voted by mail or absentee"
"1123",0.629489624523809,58,"yes","Democrat","Yes","In person on election day"
"1124",0.640083924691048,40,"yes","Republican","Yes","Voted by mail or absentee"
"1125",4.7887959380173,26,"yes","Democrat","Yes","Voted by mail or absentee"
"1126",0.429430412446283,37,"yes","Democrat","Yes","In person on election day"
"1127",0.182119849888374,48,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1128",1.90454487069365,30,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1129",0.630377496150446,19,"yes","Independent","Yes","In person on election day"
"1130",0.623923721039559,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1131",0.328781788540581,56,"yes","Democrat","Yes","In person on election day"
"1132",0.0981290091704361,46,"yes","Independent","Yes","In person on election day"
"1133",1.5272654701737,68,"yes","Republican","Yes","In person on election day"
"1134",0.721481840154097,52,"yes","Republican","Yes","In person on election day"
"1135",0.989115851561254,40,"yes","Republican","Yes","Voted by mail or absentee"
"1136",0.422119994951612,56,"yes","Democrat","Yes","In person early"
"1137",2.73156914018617,79,"yes","Republican","Yes","In person on election day"
"1138",0.387661196303324,29,"yes","Independent","Yes","Voted by mail or absentee"
"1139",1.32885390671829,33,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1140",0.557298008594241,60,"yes","Democrat","Yes","In person on election day"
"1141",0.13106646103463,62,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1142",0.394164534370822,27,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1143",4.01359674194117,22,"yes","Democrat","Yes","Voted by mail or absentee"
"1144",0.334922454002914,46,"yes","Republican","Yes","In person on election day"
"1145",0.971678805580042,25,"yes","Independent","Yes","Voted by mail or absentee"
"1146",1.75176652150073,30,"yes","Democrat","Yes","In person on election day"
"1147",0.318322723578877,36,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1148",0.115342466490904,37,"yes","Independent","Yes","In person on election day"
"1149",1.80834313322813,20,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1150",1.2438906277351,40,"yes","Independent","Yes","In person early"
"1151",0.738567101878674,31,"yes","Democrat","Yes","In person on election day"
"1152",0.0982205874504334,57,"yes","Independent","Yes","In person on election day"
"1153",1.40899997296283,30,"yes","Independent","Yes","In person on election day"
"1154",0.828877913199433,72,"yes","Democrat","Yes","Voted by mail or absentee"
"1155",0.290914448756864,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1156",0.494929295528943,69,"yes","Democrat","Yes","In person on election day"
"1157",0.193867075055813,32,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1158",1.08165959040213,42,"yes","Democrat","Yes","In person early"
"1159",0.172968813496195,45,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1160",0.878747647631347,27,"no","Democrat","Yes","Dontknow_skipped_notasked"
"1161",0.557076481383269,31,"yes","Republican","Yes","In person on election day"
"1162",0.583843801179585,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1163",0.608832549078224,43,"yes","Democrat","Yes","In person on election day"
"1164",0.28872571091616,44,"yes","Democrat","Yes","Voted by mail or absentee"
"1165",1.78420236132121,28,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1166",0.674440564403867,41,"no","Independent","Yes","Dontknow_skipped_notasked"
"1167",1.82346707769196,39,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1168",1.71909574252755,53,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1169",0.3686936392946,40,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1170",0.534444692780415,51,"yes","Independent","Yes","Voted by mail or absentee"
"1171",0.550637466577643,36,"yes","Democrat","Yes","In person early"
"1172",0.953585282465567,45,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1173",0.188589749679627,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1174",0.435720868073979,60,"yes","Independent","Yes","Voted by mail or absentee"
"1175",0.649153769398672,68,"yes","Republican","Yes","In person early"
"1176",0.055323067870684,50,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1177",0.737938895681739,56,"yes","Democrat","Yes","In person on election day"
"1178",0.358343013321728,58,"yes","Republican","Yes","In person on election day"
"1179",0.780387331291978,36,"yes","Democrat","Yes","In person on election day"
"1180",0.909451582379258,59,"yes","Independent","Yes","In person on election day"
"1181",0.829166058867662,57,"yes","Democrat","Yes","In person on election day"
"1182",2.39654900506517,58,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1183",0.651707318809448,36,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1184",1.27842899290264,23,"yes","Republican","Yes","In person on election day"
"1185",0.709293912688511,32,"yes","Republican","Yes","In person on election day"
"1186",0.662379750095375,49,"yes","Republican","Yes","In person on election day"
"1187",0.269022831354234,62,"yes","Independent","Yes","Voted by mail or absentee"
"1188",0.578510579435913,60,"yes","Independent","Yes","Voted by mail or absentee"
"1189",0.674808951140919,36,"no","Democrat","Yes","Dontknow_skipped_notasked"
"1190",0.721145403855088,38,"yes","Democrat","Yes","In person on election day"
"1191",1.02738317053134,37,"yes","Democrat","Yes","In person early"
"1192",5.72646558030495,77,"yes","Independent","No","In person on election day"
"1193",1.55000462308165,34,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1194",0.252572808800655,37,"yes","Democrat","Yes","Voted by mail or absentee"
"1195",0.587365314139998,48,"yes","Republican","Yes","In person on election day"
"1196",0.377660656023509,49,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1197",0.789143999471854,33,"yes","Democrat","Yes","In person on election day"
"1198",0.429430412446283,35,"yes","Independent","Yes","In person on election day"
"1199",0.513663223020183,50,"yes","Democrat","Yes","Voted by mail or absentee"
"1200",0.985685827329419,48,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1201",3.29492657374716,69,"yes","Republican","No","In person on election day"
"1202",0.363520416509098,52,"yes","Republican","Yes","In person early"
"1203",0.818279670990733,70,"yes","Republican","Yes","Voted by mail or absentee"
"1204",0.754490519148596,58,"yes","Independent","Yes","In person on election day"
"1205",0.600421542399622,73,"yes","Democrat","Yes","In person early"
"1206",1.00820226393389,33,"yes","Republican","Yes","Voted by mail or absentee"
"1207",0.353331572073732,60,"yes","Democrat","Yes","In person early"
"1208",0.497804323747199,54,"yes","Democrat","Yes","In person on election day"
